"행정구역(시군구)별","연령별",2019.01,2019.02,2019.03,2019.04,2019.05,2019.06,2019.07,2019.08,2019.09,2019.10,2019.11,2019.12,2020.01,2020.02,2020.03,2020.04,2020.05,2020.06,2020.07,2020.08,2020.09,2020.10,2020.11,2020.12,2021.01,2021.02,2021.03,2021.04,2021.05,2021.06,2021.07,2021.08,2021.09,2021.10,2021.11,2021.12,2022.01,2022.02,2022.03,2022.04
"행정구역(시군구)별","연령별",총인구수 (명),총인구수 (명),총인구수 (명),총인구수 (명),총인구수 (명),총인구수 (명),총인구수 (명),총인구수 (명),총인구수 (명),총인구수 (명),총인구수 (명),총인구수 (명),총인구수 (명),총인구수 (명),총인구수 (명),총인구수 (명),총인구수 (명),총인구수 (명),총인구수 (명),총인구수 (명),총인구수 (명),총인구수 (명),총인구수 (명),총인구수 (명),총인구수 (명),총인구수 (명),총인구수 (명),총인구수 (명),총인구수 (명),총인구수 (명),총인구수 (명),총인구수 (명),총인구수 (명),총인구수 (명),총인구수 (명),총인구수 (명),총인구수 (명),총인구수 (명),총인구수 (명),총인구수 (명)
"울산광역시","32세",13801,13812,13776,13734,13752,13718,13708,13658,13681,13627,13484,13428,13459,13384,13340,13312,13325,13194,13120,13151,13103,13125,13236,13275,13302,13398,13300,13362,13299,13328,13427,13443,13554,13521,13474,13540,13483,13547,13539,13550
"울산광역시","33세",14438,14397,14400,14394,14366,14341,14291,14218,14100,14006,13910,13813,13692,13670,13631,13604,13616,13593,13595,13522,13550,13493,13346,13329,13321,13171,13157,13076,13105,12992,12921,12956,12916,12920,13013,13063,13109,13223,13159,13237
"울산광역시","34세",14895,14554,14483,14438,14354,14410,14351,14412,14364,14338,14362,14343,14307,14258,14228,14245,14205,14164,14093,14037,13892,13812,13718,13611,13528,13519,13456,13424,13404,13383,13380,13311,13327,13261,13173,13146,13135,13002,12992,12943
"울산광역시","35세",17104,17055,16824,16663,16441,16234,16054,15797,15669,15567,15250,15012,14853,14442,14410,14344,14273,14272,14229,14214,14161,14129,14160,14111,14099,14019,13985,13980,13950,13914,13875,13826,13720,13658,13574,13495,13419,13400,13341,13306
"울산광역시","36세",18997,18922,18677,18446,18306,18129,17953,17834,17695,17479,17353,17086,16856,16888,16638,16503,16303,16089,15905,15673,15539,15415,15116,14878,14709,14321,14199,14146,14090,14065,14001,13991,13920,13896,13958,13920,13903,13871,13888,13881
"울산광역시","37세",19741,19740,19746,19733,19657,19593,19547,19452,19320,19235,19209,19190,18907,18743,18486,18233,18074,17874,17734,17596,17441,17260,17131,16866,16682,16617,16360,16212,15992,15810,15631,15420,15296,15218,14928,14674,14519,14152,14079,14033
"울산광역시","38세",19844,19795,19639,19739,19759,19814,19815,19725,19662,19471,19464,19625,19671,19640,19673,19668,19596,19511,19412,19303,19131,19003,18965,18969,18676,18529,18253,18001,17840,17657,17512,17365,17210,17014,16922,16647,16463,16409,16171,16017
"울산광역시","39세",19526,19664,19802,19847,19952,19943,19980,20019,20200,20381,20238,19887,19779,19702,19608,19657,19613,19665,19656,19569,19525,19376,19323,19483,19551,19463,19432,19421,19333,19225,19164,19002,18836,18746,18690,18699,18420,18299,18056,17816
"울산광역시","40세",17034,17186,17322,17492,17671,17887,18067,18288,18441,18628,18941,19253,19377,19550,19636,19711,19840,19829,19862,19894,20048,20207,20064,19728,19640,19585,19386,19433,19393,19437,19403,19309,19265,19065,19026,19213,19295,19204,19231,19248
"울산광역시","41세",18000,18113,18035,17952,17780,17730,17643,17615,17450,17246,17187,16720,16962,17114,17249,17415,17586,17791,17975,18195,18363,18536,18824,19140,19236,19319,19403,19437,19528,19521,19587,19630,19774,19976,19857,19489,19394,19364,19249,19275
